19.9.2012 00:00:00;21,5;15,6;21,7;20,0;20,4;101107;47;15;3,7;1023
19.9.2012 00:01:01;21,5;15,6;21,8;19,9;20,3;101106;47;15;3,7;1023
19.9.2012 00:02:02;21,5;15,5;21,7;19,9;20,3;101121;48;15;4,0;1023
19.9.2012 00:03:02;21,5;15,5;21,7;19,9;20,3;101125;48;15;4,0;1023
19.9.2012 00:04:03;21,5;15,5;21,7;20,0;20,3;101123;48;15;4,0;-1
19.9.2012 00:05:05;21,5;15,5;21,7;20,0;20,4;101128;48;15;4,0;-1
19.9.2012 00:06:05;21,5;15,5;21,7;20,0;20,3;101118;48;15;4,0;1022
19.9.2012 00:07:06;21,5;15,5;21,8;20,0;20,4;101123;49;15;4,3;1023
19.9.2012 00:08:06;21,5;15,6;21,7;20,0;20,3;101119;49;15;4,3;1023
19.9.2012 00:09:07;21,5;15,5;21,6;20,0;20,3;101108;49;15;4,3;1023
19.9.2012 00:10:08;21,5;15,5;21,7;19,9;20,3;101106;49;15;4,3;1022
19.9.2012 00:11:08;21,5;15,5;21,8;19,9;20,3;101115;49;15;4,3;1022
19.9.2012 00:12:09;21,5;15,5;21,7;19,9;20,3;101119;50;15;4,6;1023
19.9.2012 00:13:10;21,5;15,5;21,7;19,8;20,2;101115;49;15;4,3;1023
19.9.2012 00:14:10;21,5;15,5;21,6;19,8;20,1;101117;50;15;4,6;1023
19.9.2012 00:15:11;21,5;15,4;21,6;19,8;20,2;101116;50;15;4,6;1023
19.9.2012 00:16:12;21,5;15,4;21,7;19,8;20,2;101122;50;15;4,6;1023
19.9.2012 00:17:13;21,5;15,3;21,7;19,8;20,3;101114;50;15;4,6;1023
19.9.2012 00:18:13;21,5;15,3;21,7;19,8;20,2;101116;50;15;4,6;1023
19.9.2012 00:19:14;21,5;15,4;21,7;19,8;20,3;101108;50;15;4,6;1023
19.9.2012 00:20:15;21,5;15,4;21,8;19,8;20,2;101112;51;15;4,9;1023
19.9.2012 00:21:16;21,5;15,3;21,7;19,8;20,2;101128;50;15;4,6;1023
19.9.2012 00:22:16;21,5;15,3;21,7;19,8;20,3;101127;51;15;4,9;1023
19.9.2012 00:23:17;21,5;15,3;21,6;19,8;20,2;101130;51;15;4,9;1023
19.9.2012 00:24:17;21,5;15,3;21,6;19,8;20,2;101119;51;14;4,0;-1
19.9.2012 00:25:19;21,5;15,2;21,6;19,8;20,2;101127;51;15;4,9;-1
19.9.2012 00:26:20;21,5;15,3;21,8;19,8;20,2;101132;51;15;4,9;-1
19.9.2012 00:27:21;21,5;15,3;21,7;19,9;20,3;101130;51;15;4,9;1023
19.9.2012 00:28:21;21,5;15,3;21,6;19,8;20,2;101131;51;15;4,9;1023
19.9.2012 00:29:22;21,4;15,2;21,6;19,8;20,1;101129;52;14;4,3;1023
19.9.2012 00:30:23;21,4;15,2;21,6;19,8;20,2;101132;52;14;4,3;1023
19.9.2012 00:31:23;21,3;15,1;21,4;19,8;20,2;101133;52;14;4,3;1023
19.9.2012 00:32:24;21,3;15,2;21,4;19,8;20,1;101136;52;15;5,2;1023
19.9.2012 00:33:25;21,2;15,1;21,2;19,8;20,1;101133;52;14;4,3;1023
19.9.2012 00:34:25;21,1;15,2;21,2;19,8;20,1;101113;52;14;4,3;1023
19.9.2012 00:35:26;21,2;15,1;21,3;19,7;20,1;101119;52;14;4,3;1023
19.9.2012 00:36:27;21,2;15,1;21,3;19,8;20,1;101125;52;14;4,3;1022
19.9.2012 00:37:28;21,2;15,2;21,5;19,7;20,0;101122;52;14;4,3;1022
19.9.2012 00:38:28;21,3;15,3;21,5;19,8;20,2;101133;51;15;4,9;1023
19.9.2012 00:39:29;21,3;15,3;21,5;19,7;20,2;101126;51;15;4,9;1023
19.9.2012 00:40:30;21,4;15,3;21,6;19,8;20,3;101131;51;15;4,9;1023
19.9.2012 00:41:30;21,5;15,3;21,6;19,8;20,3;101136;51;15;4,9;1023
19.9.2012 00:42:31;21,4;15,2;21,6;19,8;20,2;101132;52;15;5,2;1022
19.9.2012 00:43:32;21,3;15,2;21,5;19,8;20,1;101132;52;14;4,3;1023
19.9.2012 00:44:32;21,3;15,1;21,5;19,8;20,1;101128;53;14;4,5;1021
19.9.2012 00:45:33;21,3;15,1;21,5;19,7;20,1;101128;52;15;5,2;-1
19.9.2012 00:46:35;21,3;15,1;21,5;19,7;20,1;101122;52;14;4,3;-1
19.9.2012 00:47:36;21,3;15,2;21,6;19,7;20,1;101130;52;15;5,2;-1
19.9.2012 00:48:38;21,3;15,2;21,5;19,7;20,1;101126;52;15;5,2;-1
19.9.2012 00:49:38;21,3;15,1;21,4;19,8;20,1;101125;52;15;5,2;1022
19.9.2012 00:50:38;21,2;15,1;21,4;19,7;20,1;101127;53;14;4,5;1023
19.9.2012 00:51:39;21,2;15,2;21,4;19,6;20,0;101120;53;14;4,5;1022
19.9.2012 00:52:40;21,3;15,2;21,5;19,8;20,1;101120;52;15;5,2;1023
19.9.2012 00:53:40;21,3;15,1;21,5;19,7;20,1;101119;53;15;5,5;1023
19.9.2012 00:54:41;21,3;15,2;21,5;19,7;20,1;101123;53;15;5,5;1023
19.9.2012 00:55:42;21,4;15,3;21,6;19,7;20,1;101123;53;15;5,5;1023
19.9.2012 00:56:43;21,4;15,2;21,6;19,8;20,2;101131;52;15;5,2;1023
19.9.2012 00:57:43;21,4;15,2;21,6;19,8;20,2;101122;53;15;5,5;1023
19.9.2012 00:58:44;21,3;15,2;21,5;19,7;20,1;101134;53;15;5,5;1023
19.9.2012 00:59:55;21,3;15,2;21,4;19,7;20,1;101114;53;15;5,5;1023
19.9.2012 01:00:55;21,3;15,2;21,5;19,7;20,1;101127;54;14;4,8;1023
