26.9.2012 00:00:22;1,7;1,8;1,7;1,7;1,8;100189;26;17;-2,6
26.9.2012 00:00:47;1,7;1,8;1,7;1,7;1,8;100177;25;17;-3,1
26.9.2012 00:01:12;1,7;1,8;1,7;1,7;1,8;100189;26;17;-2,6
26.9.2012 00:01:37;1,7;1,8;1,7;1,7;1,8;100183;26;17;-2,6
26.9.2012 00:02:02;1,7;1,8;1,7;1,7;1,8;100174;26;17;-2,6
26.9.2012 00:02:27;1,7;1,8;1,7;1,7;1,8;100189;26;17;-2,6
26.9.2012 00:02:52;1,7;1,8;1,7;1,7;1,8;100184;25;17;-3,1
26.9.2012 00:03:17;1,7;1,8;1,7;1,7;1,8;100182;26;17;-2,6
26.9.2012 00:03:42;1,7;1,8;1,7;1,7;1,8;100186;26;17;-2,6
26.9.2012 00:04:07;1,7;1,8;1,7;1,7;1,8;100190;26;17;-2,6
26.9.2012 00:04:32;1,7;1,8;1,7;1,7;1,8;100184;26;17;-2,6
26.9.2012 00:04:57;1,7;1,8;1,7;1,7;1,8;100189;26;17;-2,6
26.9.2012 00:05:22;1,7;1,8;1,7;1,7;1,8;100190;25;17;-3,1
26.9.2012 00:05:47;1,7;1,8;1,7;1,7;1,8;100192;26;17;-2,6
26.9.2012 00:06:12;1,7;1,8;1,7;1,7;1,8;100180;26;17;-2,6
26.9.2012 00:06:38;1,7;1,8;1,7;1,7;1,8;100184;26;17;-2,6
26.9.2012 00:07:03;1,7;1,8;1,7;1,7;1,8;100187;26;17;-2,6
26.9.2012 00:07:28;1,7;1,8;1,7;1,7;1,8;100183;25;17;-3,1
26.9.2012 00:07:53;1,7;1,8;1,7;1,7;1,8;100191;26;17;-2,6
26.9.2012 00:08:18;1,7;1,8;1,7;1,7;1,8;100190;26;17;-2,6
26.9.2012 00:08:43;1,7;1,8;1,7;1,7;1,8;100181;26;17;-2,6
26.9.2012 00:09:08;1,7;1,8;1,7;1,7;1,8;100186;26;17;-2,6
26.9.2012 00:09:33;1,7;1,8;1,7;1,7;1,8;100191;26;17;-2,6
26.9.2012 00:09:58;1,7;1,8;1,7;1,7;1,8;100192;26;17;-2,6
26.9.2012 00:10:23;1,7;1,8;1,7;1,7;1,8;100181;26;17;-2,6
26.9.2012 00:10:48;1,7;1,8;1,7;1,7;1,8;100182;26;17;-2,6
26.9.2012 00:11:13;1,7;1,8;1,7;1,7;1,8;100188;26;17;-2,6
26.9.2012 00:11:38;1,7;1,8;1,7;1,7;1,8;100189;26;17;-2,6
26.9.2012 00:12:03;1,7;1,8;1,7;1,7;1,8;100182;26;17;-2,6
26.9.2012 00:12:28;1,7;1,8;1,7;1,7;1,8;100186;26;17;-2,6
26.9.2012 00:12:53;1,7;1,8;1,7;1,7;1,8;100187;26;17;-2,6
26.9.2012 00:13:18;1,7;1,8;1,7;1,7;1,8;100187;26;17;-2,6
26.9.2012 00:13:43;1,7;1,8;1,7;1,7;1,8;100181;26;17;-2,6
26.9.2012 00:14:08;1,7;1,8;1,7;1,7;1,8;100177;26;17;-2,6
26.9.2012 00:14:33;1,7;1,8;1,7;1,7;1,8;100177;26;17;-2,6
26.9.2012 00:14:58;1,7;1,8;1,7;1,7;1,8;100176;26;17;-2,6
26.9.2012 00:15:23;1,7;1,8;1,7;1,7;1,8;100174;26;17;-2,6
26.9.2012 00:15:48;1,7;1,8;1,7;1,7;1,8;100181;26;17;-2,6
26.9.2012 00:16:13;1,7;1,8;1,7;1,7;1,8;100181;26;17;-2,6
26.9.2012 00:16:38;1,7;1,8;1,7;1,7;1,8;100188;26;17;-2,6
26.9.2012 00:17:03;1,7;1,8;1,7;1,7;1,8;100187;26;17;-2,6
26.9.2012 00:17:28;1,7;1,8;1,7;1,7;1,8;100184;26;17;-2,6
26.9.2012 00:17:53;1,7;1,8;1,7;1,7;1,8;100186;26;17;-2,6
26.9.2012 00:18:18;1,7;1,8;1,7;1,7;1,8;100182;26;17;-2,6
26.9.2012 00:18:43;1,7;1,8;1,7;1,7;1,8;100183;26;17;-2,6
26.9.2012 00:19:08;1,7;1,8;1,7;1,7;1,8;100188;26;17;-2,6
26.9.2012 00:19:33;1,7;1,8;1,7;1,7;1,8;100182;26;17;-2,6
26.9.2012 00:19:58;1,7;1,8;1,7;1,7;1,8;100192;26;17;-2,6
26.9.2012 00:20:23;1,7;1,8;1,7;1,7;1,8;100183;26;17;-2,6
26.9.2012 00:20:48;1,7;1,8;1,7;1,7;1,8;100181;26;17;-2,6
26.9.2012 00:21:13;1,7;1,8;1,7;1,7;1,8;100175;26;17;-2,6
26.9.2012 00:21:38;1,7;1,8;1,7;1,7;1,8;100177;26;17;-2,6
26.9.2012 00:22:03;1,7;1,8;1,7;1,7;1,8;100177;26;17;-2,6
26.9.2012 00:22:28;1,7;1,8;1,7;1,7;1,8;100175;26;17;-2,6
26.9.2012 00:22:53;1,7;1,8;1,7;1,7;1,8;100173;26;17;-2,6
26.9.2012 00:23:18;1,7;1,8;1,7;1,7;1,8;100183;26;17;-2,6
26.9.2012 00:23:43;1,7;1,8;1,7;1,7;1,8;100174;26;17;-2,6
26.9.2012 00:24:08;1,7;1,8;1,7;1,7;1,8;100168;26;17;-2,6
26.9.2012 00:24:33;1,7;1,8;1,7;1,7;1,8;100168;26;17;-2,6
26.9.2012 00:24:58;1,7;1,8;1,7;1,7;1,8;100173;26;17;-2,6
26.9.2012 00:25:23;1,7;1,8;1,7;1,7;1,8;100171;26;17;-2,6
26.9.2012 00:25:48;1,7;1,8;1,7;1,7;1,8;100176;26;17;-2,6
26.9.2012 00:26:13;1,7;1,8;1,7;1,7;1,8;100175;26;17;-2,6
26.9.2012 00:26:38;1,7;1,8;1,7;1,7;1,8;100165;26;17;-2,6
26.9.2012 00:27:03;1,7;1,8;1,7;1,7;1,8;100166;26;17;-2,6
26.9.2012 00:27:28;1,7;1,8;1,7;1,7;1,8;100174;26;17;-2,6
26.9.2012 00:27:53;1,7;1,8;1,7;1,7;1,8;100170;26;17;-2,6
26.9.2012 00:28:18;1,7;1,8;1,7;1,7;1,8;100178;26;17;-2,6
26.9.2012 00:28:43;1,7;1,8;1,7;1,7;1,8;100171;26;17;-2,6
26.9.2012 00:29:08;1,7;1,8;1,7;1,7;1,8;100176;26;17;-2,6
26.9.2012 00:29:33;1,7;1,8;1,7;1,7;1,8;100176;26;17;-2,6
26.9.2012 00:29:58;1,7;1,8;1,7;1,7;1,8;100168;26;17;-2,6
26.9.2012 00:30:23;1,7;1,8;1,7;1,7;1,8;100171;26;17;-2,6
26.9.2012 00:30:48;1,7;1,8;1,7;1,7;1,8;100184;26;17;-2,6
26.9.2012 00:31:13;1,7;1,8;1,7;1,7;1,8;100183;25;17;-3,1
26.9.2012 00:31:38;1,7;1,8;1,7;1,7;1,8;100173;26;17;-2,6
26.9.2012 00:32:03;1,7;1,8;1,7;1,7;1,8;100177;26;17;-2,6
26.9.2012 00:32:28;1,7;1,8;1,7;1,7;1,8;100184;26;17;-2,6
26.9.2012 00:32:53;1,7;1,8;1,7;1,7;1,8;100174;26;17;-2,6
26.9.2012 00:33:18;1,7;1,8;1,7;1,7;1,8;100190;26;17;-2,6
26.9.2012 00:33:43;1,7;1,8;1,7;1,7;1,8;100178;26;17;-2,6
26.9.2012 00:34:08;1,7;1,8;1,7;1,7;1,8;100171;26;17;-2,6
26.9.2012 00:34:33;1,7;1,8;1,7;1,7;1,8;100172;26;17;-2,6
26.9.2012 00:34:58;1,7;1,8;1,7;1,7;1,8;100183;26;17;-2,6
26.9.2012 00:35:23;1,7;1,8;1,7;1,7;1,8;100173;26;17;-2,6
26.9.2012 00:35:48;1,7;1,8;1,7;1,7;1,8;100169;26;17;-2,6
26.9.2012 00:36:13;1,7;1,8;1,7;1,7;1,8;100173;26;17;-2,6
26.9.2012 00:36:38;1,7;1,8;1,7;1,7;1,8;100181;26;17;-2,6
26.9.2012 00:37:03;1,7;1,8;1,7;1,7;1,8;100169;26;17;-2,6
26.9.2012 00:37:28;1,7;1,8;1,7;1,7;1,8;100168;26;17;-2,6
