20.9.2012 20:11:09;1,9;1,0;1,9;1,7;1,7;102350;33;10;-5,5
20.9.2012 20:11:34;1,9;1,0;1,9;1,7;1,7;102352;33;10;-5,5
20.9.2012 20:11:59;1,9;1,0;1,9;1,7;1,7;102359;33;10;-5,5
20.9.2012 20:12:24;1,9;1,0;1,9;1,7;1,7;102348;33;10;-5,5
20.9.2012 20:12:49;1,9;1,0;1,9;1,7;1,7;102351;33;10;-5,5
20.9.2012 20:13:14;1,9;1,0;1,9;1,7;1,7;102350;33;10;-5,5
20.9.2012 20:13:39;1,9;1,0;1,9;1,7;1,7;102354;33;10;-5,5
20.9.2012 20:14:04;1,9;1,0;2,0;1,7;1,7;102357;33;10;-5,5
20.9.2012 20:14:29;1,9;1,0;2,0;1,7;1,7;102354;33;10;-5,5
20.9.2012 20:14:54;1,9;1,0;2,0;1,7;1,7;102347;33;10;-5,5
20.9.2012 20:15:19;1,9;1,0;2,0;1,7;1,7;102354;33;10;-5,5
20.9.2012 20:15:44;1,9;1,0;2,0;1,7;1,7;102341;33;10;-5,5
20.9.2012 20:16:09;1,9;1,0;2,0;1,7;1,7;102345;33;10;-5,5
20.9.2012 20:16:34;1,9;1,0;2,0;1,7;1,7;102351;33;10;-5,5
20.9.2012 20:16:59;1,9;1,0;2,0;1,7;1,7;102351;33;10;-5,5
20.9.2012 20:17:24;1,9;1,0;2,0;1,7;1,7;102361;33;10;-5,5
20.9.2012 20:17:49;1,9;1,0;2,0;1,7;1,7;102353;33;10;-5,5
20.9.2012 20:18:14;1,9;1,0;2,0;1,7;1,7;102352;33;10;-5,5
20.9.2012 20:18:39;1,9;1,0;2,0;1,7;1,7;102358;33;10;-5,5
20.9.2012 20:19:04;1,9;1,0;2,0;1,7;1,7;102361;33;10;-5,5
20.9.2012 20:19:29;1,9;1,0;2,0;1,7;1,7;102356;33;10;-5,5
20.9.2012 20:19:54;1,9;1,0;2,0;1,7;1,7;102354;33;10;-5,5
20.9.2012 20:20:19;1,9;1,0;2,0;1,7;1,7;102355;33;10;-5,5
20.9.2012 20:20:44;1,9;1,0;2,0;1,7;1,7;102356;33;10;-5,5
20.9.2012 20:21:09;1,9;1,0;2,0;1,7;1,7;102356;34;10;-5,1
20.9.2012 20:21:34;1,9;1,0;2,0;1,7;1,7;102359;33;10;-5,5
20.9.2012 20:21:59;1,9;1,0;2,0;1,7;1,7;102347;33;10;-5,5
20.9.2012 20:22:24;1,9;1,0;2,0;1,7;1,7;102350;34;10;-5,1
20.9.2012 20:22:49;1,9;1,0;2,0;1,7;1,7;102347;34;10;-5,1
20.9.2012 20:23:14;1,9;1,0;2,0;1,7;1,7;102357;34;10;-5,1
20.9.2012 20:23:39;1,9;1,0;1,9;1,7;1,7;102353;34;10;-5,1
20.9.2012 20:24:04;1,9;1,0;1,9;1,7;1,7;102355;34;10;-5,1
20.9.2012 20:24:29;1,9;1,0;1,9;1,7;1,7;102354;34;10;-5,1
20.9.2012 20:24:54;1,9;1,0;1,9;1,7;1,7;102364;34;10;-5,1
20.9.2012 20:25:19;1,9;1,0;1,9;1,7;1,7;102357;34;10;-5,1
20.9.2012 20:25:44;1,9;1,0;1,9;1,7;1,7;102364;34;10;-5,1
20.9.2012 20:26:09;1,9;1,0;1,9;1,7;1,7;102356;34;10;-5,1
20.9.2012 20:26:34;1,9;1,0;1,9;1,7;1,7;102357;34;10;-5,1
20.9.2012 20:26:59;1,9;1,0;1,9;1,7;1,7;102369;34;10;-5,1
20.9.2012 20:27:24;1,9;1,0;1,9;1,7;1,7;102368;34;10;-5,1
20.9.2012 20:27:49;1,9;1,0;1,9;1,7;1,7;102355;34;10;-5,1
20.9.2012 20:28:14;1,9;1,0;1,9;1,7;1,7;102354;34;10;-5,1
20.9.2012 20:28:39;1,9;1,0;1,9;1,7;1,7;102361;34;10;-5,1
20.9.2012 20:29:04;1,9;1,0;1,9;1,7;1,7;102358;34;10;-5,1
20.9.2012 20:29:29;1,9;1,0;1,9;1,7;1,7;102356;34;10;-5,1
20.9.2012 20:29:54;1,9;1,0;1,9;1,7;1,7;102359;34;10;-5,1
20.9.2012 20:30:19;1,9;1,0;1,9;1,7;1,7;102354;34;10;-5,1
20.9.2012 20:30:44;1,9;1,0;1,9;1,7;1,7;102346;34;10;-5,1
20.9.2012 20:31:09;1,9;1,0;1,9;1,7;1,7;102351;34;10;-5,1
20.9.2012 20:31:34;1,9;1,0;1,9;1,7;1,7;102354;34;10;-5,1
20.9.2012 20:31:59;1,9;1,0;1,9;1,7;1,7;102355;34;10;-5,1
20.9.2012 20:32:24;1,9;1,0;1,9;1,7;1,7;102354;34;10;-5,1
20.9.2012 20:32:49;1,9;1,0;1,9;1,7;1,7;102353;34;10;-5,1
20.9.2012 20:33:14;1,9;1,0;1,9;1,7;1,7;102354;34;10;-5,1
20.9.2012 20:33:39;1,9;1,0;1,9;1,7;1,7;102359;34;10;-5,1
20.9.2012 20:34:04;1,9;1,0;1,9;1,7;1,7;102350;34;10;-5,1
20.9.2012 20:34:29;1,9;1,0;2,0;1,7;1,7;102358;34;10;-5,1
20.9.2012 20:34:54;1,9;1,0;2,0;1,7;1,7;102348;34;10;-5,1
20.9.2012 20:35:19;1,9;1,0;2,0;1,7;1,7;102351;34;10;-5,1
20.9.2012 20:35:44;1,9;1,0;2,0;1,7;1,7;102349;34;10;-5,1
20.9.2012 20:36:09;1,9;1,0;2,0;1,7;1,7;102356;34;10;-5,1
20.9.2012 20:36:34;1,9;1,0;2,0;1,7;1,7;102342;34;10;-5,1
20.9.2012 20:36:59;1,9;1,0;1,9;1,7;1,7;102342;34;10;-5,1
20.9.2012 20:37:24;1,9;1,0;1,9;1,7;1,7;102351;34;10;-5,1
20.9.2012 20:37:49;1,9;1,0;1,9;1,7;1,7;102347;34;10;-5,1
20.9.2012 20:38:15;1,9;1,0;1,9;1,7;1,7;102356;34;10;-5,1
20.9.2012 20:38:40;1,9;1,0;1,9;1,7;1,7;102346;34;10;-5,1
20.9.2012 20:39:05;1,9;1,0;1,9;1,7;1,7;102350;34;10;-5,1
20.9.2012 20:39:30;1,9;1,0;1,9;1,7;1,7;102352;34;10;-5,1
20.9.2012 20:39:55;1,9;1,0;1,9;1,7;1,7;102345;35;10;-4,7
20.9.2012 20:40:20;1,9;1,0;2,0;1,7;1,7;102351;35;10;-4,7
20.9.2012 20:40:45;1,9;1,0;2,0;1,7;1,7;102353;35;10;-4,7
20.9.2012 20:41:10;1,9;1,0;2,0;1,7;1,7;102352;35;10;-4,7
20.9.2012 20:41:35;1,9;1,0;2,0;1,7;1,7;102348;35;10;-4,7
20.9.2012 20:42:00;1,9;1,0;2,0;1,7;1,7;102348;34;10;-5,1
20.9.2012 20:42:25;1,9;1,0;2,0;1,7;1,7;102356;35;10;-4,7
20.9.2012 20:42:50;1,9;1,0;2,0;1,7;1,7;102346;35;10;-4,7
20.9.2012 20:43:15;1,9;1,0;1,9;1,7;1,7;102345;35;10;-4,7
20.9.2012 20:43:40;1,9;1,0;1,9;1,7;1,7;102343;35;10;-4,7
20.9.2012 20:44:05;1,9;1,0;1,9;1,7;1,7;102345;35;10;-4,7
20.9.2012 20:44:30;1,9;1,0;1,9;1,7;1,7;102354;35;10;-4,7
20.9.2012 20:44:55;1,9;1,0;1,9;1,7;1,7;102348;35;10;-4,7
20.9.2012 20:45:20;1,9;1,0;1,9;1,7;1,7;102342;35;10;-4,7
20.9.2012 20:45:45;1,9;1,0;1,9;1,7;1,7;102345;35;10;-4,7
20.9.2012 20:46:10;1,9;1,0;2,0;1,7;1,7;102343;35;10;-4,7
20.9.2012 20:46:35;1,9;1,0;2,0;1,7;1,7;102351;35;10;-4,7
20.9.2012 20:47:00;1,9;1,0;1,9;1,7;1,7;102346;35;10;-4,7
20.9.2012 20:47:25;1,9;1,0;1,9;1,7;1,7;102348;35;10;-4,7
20.9.2012 20:47:50;1,9;1,0;1,9;1,7;1,7;102348;35;10;-4,7
20.9.2012 20:48:15;1,9;1,0;1,9;1,7;1,7;102349;35;10;-4,7
20.9.2012 20:48:40;1,9;1,0;1,9;1,7;1,7;102348;35;10;-4,7
20.9.2012 20:49:05;1,9;1,0;1,9;1,7;1,7;102341;35;10;-4,7
20.9.2012 20:49:30;1,9;1,0;1,9;1,7;1,7;102350;35;10;-4,7
20.9.2012 20:49:55;1,9;1,0;1,9;1,7;1,7;102342;35;10;-4,7
20.9.2012 20:50:20;1,9;1,0;1,9;1,7;1,7;102345;35;10;-4,7
20.9.2012 20:50:45;1,9;1,0;1,9;1,7;1,7;102340;35;10;-4,7
20.9.2012 20:51:10;1,9;1,0;1,9;1,7;1,7;102345;35;10;-4,7
20.9.2012 20:51:35;1,9;1,0;1,9;1,7;1,7;102350;35;10;-4,7
20.9.2012 20:52:00;1,9;1,0;2,0;1,7;1,7;102352;35;10;-4,7
20.9.2012 20:52:25;1,9;1,0;1,9;1,7;1,7;102342;35;10;-4,7
20.9.2012 20:52:50;1,9;1,0;1,9;1,7;1,7;102336;35;10;-4,7
20.9.2012 20:53:15;1,9;1,0;1,9;1,7;1,7;102339;35;10;-4,7
20.9.2012 20:53:40;1,9;1,0;1,9;1,7;1,7;102345;35;10;-4,7
20.9.2012 20:54:05;1,9;1,0;1,9;1,7;1,7;102333;35;10;-4,7
20.9.2012 20:54:30;1,9;1,0;1,9;1,7;1,7;102340;35;10;-4,7
20.9.2012 20:54:55;1,9;1,0;1,9;1,7;1,7;102339;35;10;-4,7
20.9.2012 20:55:20;1,9;1,0;1,9;1,7;1,7;102331;35;10;-4,7
20.9.2012 20:55:45;1,9;1,0;1,9;1,7;1,7;102338;35;10;-4,7
20.9.2012 20:56:10;1,9;1,0;1,9;1,7;1,7;102336;35;10;-4,7
20.9.2012 20:56:35;1,9;1,0;1,9;1,7;1,7;102339;35;10;-4,7
20.9.2012 20:57:00;1,9;1,0;2,0;1,7;1,7;102334;35;10;-4,7
20.9.2012 20:57:25;1,9;1,0;1,9;1,7;1,7;102343;35;10;-4,7
20.9.2012 20:57:50;1,9;1,0;1,9;1,7;1,7;102334;35;10;-4,7
20.9.2012 20:58:15;1,9;1,0;2,0;1,7;1,7;102341;35;10;-4,7
20.9.2012 20:58:40;1,9;1,0;2,0;1,7;1,7;102336;35;10;-4,7
20.9.2012 20:59:05;1,9;0,9;2,0;1,7;1,7;102344;35;10;-4,7
20.9.2012 20:59:30;1,9;0,9;1,9;1,7;1,7;102339;35;10;-4,7
20.9.2012 20:59:55;1,9;0,9;1,9;1,7;1,7;102342;35;10;-4,7
20.9.2012 21:00:20;1,9;0,9;1,9;1,7;1,7;102328;35;10;-4,7
20.9.2012 21:00:45;1,9;0,9;2,0;1,7;1,7;102330;35;10;-4,7
20.9.2012 21:01:10;1,9;0,9;2,0;1,7;1,7;102340;35;10;-4,7
20.9.2012 21:01:35;1,9;0,9;2,0;1,7;1,7;102334;35;10;-4,7
20.9.2012 21:02:00;1,9;0,9;1,9;1,7;1,7;102337;35;10;-4,7
20.9.2012 21:02:25;1,9;0,9;1,9;1,7;1,7;102321;35;10;-4,7
20.9.2012 21:02:50;1,9;0,9;2,0;1,7;1,7;102329;35;10;-4,7
20.9.2012 21:03:22;1,9;0,9;1,9;1,7;1,7;102325;35;10;-4,7
20.9.2012 21:03:47;1,9;0,9;1,9;1,7;1,7;102330;35;10;-4,7
20.9.2012 21:04:12;1,9;0,9;2,0;1,7;1,7;102337;35;10;-4,7
20.9.2012 21:04:37;1,9;0,9;2,0;1,7;1,7;102337;35;10;-4,7
20.9.2012 21:05:02;1,9;0,9;2,0;1,7;1,7;102323;36;10;-4,3
20.9.2012 21:05:27;1,9;0,9;1,9;1,7;1,7;102322;36;10;-4,3
20.9.2012 21:05:52;1,9;0,9;1,9;1,7;1,7;102320;36;10;-4,3
20.9.2012 21:06:17;1,9;0,9;1,9;1,7;1,7;102326;35;10;-4,7
20.9.2012 21:06:42;1,9;0,9;2,0;1,7;1,7;102329;36;10;-4,3
20.9.2012 21:07:07;1,9;0,9;1,9;1,7;1,7;102323;36;10;-4,3
20.9.2012 21:07:32;1,9;0,9;1,9;1,7;1,7;102327;36;10;-4,3
20.9.2012 21:07:57;1,9;0,9;2,0;1,7;1,7;102327;36;10;-4,3
20.9.2012 21:08:22;1,9;0,9;1,9;1,7;1,7;102332;36;10;-4,3
20.9.2012 21:08:47;1,9;0,9;1,9;1,7;1,7;102323;36;10;-4,3
20.9.2012 21:09:12;1,9;0,9;1,9;1,7;1,7;102326;36;10;-4,3
20.9.2012 21:09:37;1,9;0,9;1,9;1,7;1,7;102324;36;10;-4,3
20.9.2012 21:10:02;1,9;0,9;1,9;1,7;1,7;102333;36;10;-4,3
20.9.2012 21:10:27;1,9;0,9;1,9;1,7;1,7;102326;36;10;-4,3
20.9.2012 21:10:52;1,9;0,9;1,9;1,7;1,7;102330;36;10;-4,3
20.9.2012 21:11:17;1,9;0,9;1,9;1,7;1,7;102324;36;10;-4,3
20.9.2012 21:11:42;1,9;0,9;1,9;1,7;1,7;102330;35;10;-4,7
20.9.2012 21:12:07;1,9;0,9;1,9;1,7;1,7;102324;35;10;-4,7
20.9.2012 21:12:32;1,9;0,9;1,9;1,7;1,7;102325;35;10;-4,7
20.9.2012 21:12:57;1,9;0,9;1,9;1,6;1,7;102324;35;10;-4,7
20.9.2012 21:13:22;1,9;0,9;1,9;1,6;1,7;102326;35;10;-4,7
20.9.2012 21:13:47;1,9;0,9;1,9;1,6;1,7;102326;35;10;-4,7
20.9.2012 21:14:12;1,9;0,9;1,9;1,6;1,7;102321;36;10;-4,3
20.9.2012 21:14:37;1,9;0,9;1,9;1,6;1,7;102321;35;10;-4,7
20.9.2012 21:15:02;1,9;0,9;1,9;1,6;1,7;102327;35;10;-4,7
20.9.2012 21:15:27;1,9;0,9;1,9;1,6;1,7;102332;35;10;-4,7
20.9.2012 21:15:52;1,9;0,9;1,9;1,6;1,7;102326;35;10;-4,7
20.9.2012 21:16:17;1,9;0,9;1,9;1,6;1,7;102332;35;9;-5,6
20.9.2012 21:16:42;1,9;0,9;1,9;1,6;1,7;102328;35;10;-4,7
20.9.2012 21:17:07;1,9;0,9;1,9;1,6;1,7;102326;35;9;-5,6
20.9.2012 21:17:32;1,9;0,9;1,9;1,6;1,7;102331;35;10;-4,7
20.9.2012 21:17:57;1,9;0,9;1,9;1,6;1,7;102326;36;10;-4,3
20.9.2012 21:18:22;2,0;0,9;1,9;1,6;1,7;102331;36;10;-4,3
20.9.2012 21:18:47;2,0;0,9;1,9;1,6;1,7;102328;35;10;-4,7
20.9.2012 21:19:12;2,0;0,9;1,9;1,6;1,7;102332;36;10;-4,3
20.9.2012 21:19:37;1,9;0,9;1,9;1,6;1,7;102337;36;10;-4,3
20.9.2012 21:20:02;1,9;0,9;1,9;1,6;1,7;102333;36;9;-5,2
20.9.2012 21:20:27;1,9;0,9;1,9;1,6;1,7;102331;36;9;-5,2
20.9.2012 21:20:52;2,0;0,9;1,9;1,6;1,7;102337;36;10;-4,3
20.9.2012 21:21:17;1,9;0,9;1,9;1,6;1,7;102333;35;9;-5,6
20.9.2012 21:21:42;1,9;0,9;1,9;1,6;1,7;102338;35;9;-5,6
20.9.2012 21:22:07;1,9;0,9;1,9;1,6;1,7;102328;36;9;-5,2
20.9.2012 21:22:32;1,9;0,9;1,9;1,6;1,7;102337;36;9;-5,2
20.9.2012 21:22:57;1,9;0,9;1,9;1,6;1,7;102332;36;9;-5,2
20.9.2012 21:23:22;1,9;0,9;1,9;1,6;1,7;102339;36;9;-5,2
20.9.2012 21:23:47;1,9;0,9;1,9;1,6;1,7;102339;36;9;-5,2
20.9.2012 21:24:12;1,9;0,9;1,9;1,6;1,7;102333;36;9;-5,2
20.9.2012 21:24:37;1,9;0,9;1,9;1,6;1,7;102334;36;9;-5,2
20.9.2012 21:25:02;1,9;0,9;1,9;1,6;1,7;102334;36;9;-5,2
20.9.2012 21:25:27;1,9;0,9;1,9;1,6;1,7;102334;36;9;-5,2
20.9.2012 21:25:52;1,9;0,9;1,9;1,6;1,7;102325;36;9;-5,2
20.9.2012 21:26:17;1,9;0,9;1,9;1,6;1,7;102340;36;9;-5,2
20.9.2012 21:26:42;1,9;0,9;1,9;1,6;1,7;102341;36;9;-5,2
20.9.2012 21:27:07;1,9;0,9;1,9;1,6;1,7;102345;36;9;-5,2
20.9.2012 21:27:32;1,9;0,9;1,9;1,6;1,7;102329;36;9;-5,2
20.9.2012 21:27:57;1,9;0,9;1,9;1,6;1,7;102338;36;9;-5,2
20.9.2012 21:28:22;1,9;0,9;1,9;1,6;1,7;102344;36;9;-5,2
20.9.2012 21:28:47;1,9;0,9;1,9;1,6;1,7;102328;36;9;-5,2
20.9.2012 21:29:12;1,9;0,9;1,9;1,6;1,7;102336;36;9;-5,2
20.9.2012 21:29:37;1,9;0,9;1,9;1,6;1,7;102337;36;9;-5,2
20.9.2012 21:30:02;1,9;0,9;1,9;1,6;1,7;102337;36;9;-5,2
20.9.2012 21:33:04;1,9;0,9;1,9;1,6;1,7;102332;36;9;-5,2
20.9.2012 21:33:29;1,9;0,9;1,9;1,6;1,7;102336;36;9;-5,2
20.9.2012 21:33:54;1,9;0,9;1,9;1,6;1,7;102329;36;9;-5,2
20.9.2012 21:34:21;1,9;0,9;1,9;1,6;1,7;102336;36;9;-5,2
20.9.2012 21:34:46;1,9;0,9;1,9;1,6;1,7;102333;36;9;-5,2
20.9.2012 21:35:11;1,9;0,9;1,9;1,6;1,7;102351;36;9;-5,2
20.9.2012 21:35:36;1,9;0,9;1,9;1,6;1,7;102344;36;9;-5,2
20.9.2012 21:36:01;1,9;0,9;1,9;1,6;1,7;102332;36;9;-5,2
20.9.2012 21:36:26;1,9;0,9;1,9;1,6;1,7;102332;36;9;-5,2
20.9.2012 21:36:51;1,9;0,9;1,9;1,6;1,7;102333;36;9;-5,2
20.9.2012 21:37:16;1,9;0,9;1,9;1,6;1,7;102341;36;9;-5,2
20.9.2012 21:37:42;1,9;0,9;1,9;1,6;1,7;102342;36;9;-5,2
20.9.2012 21:38:07;1,9;0,9;1,9;1,6;1,7;102336;36;9;-5,2
20.9.2012 21:38:32;1,9;0,9;1,9;1,6;1,7;102342;36;9;-5,2
20.9.2012 21:38:57;1,9;0,9;1,9;1,6;1,7;102336;36;9;-5,2
20.9.2012 21:39:22;1,9;0,9;1,9;1,6;1,7;102340;36;9;-5,2
20.9.2012 21:39:47;1,9;0,9;1,9;1,6;1,7;102331;36;9;-5,2
20.9.2012 21:40:12;1,9;0,9;1,9;1,6;1,7;102329;36;9;-5,2
20.9.2012 21:40:37;1,9;0,9;1,9;1,6;1,7;102338;36;9;-5,2
20.9.2012 21:41:02;1,9;0,9;1,9;1,6;1,7;102334;36;9;-5,2
20.9.2012 21:41:27;1,9;0,9;1,9;1,6;1,7;102330;36;9;-5,2
20.9.2012 21:41:52;1,9;0,9;1,9;1,6;1,7;102336;36;9;-5,2
20.9.2012 21:42:17;1,9;0,9;1,9;1,6;1,7;102338;36;9;-5,2
20.9.2012 21:42:42;1,9;0,9;1,9;1,6;1,7;102343;36;9;-5,2
20.9.2012 21:43:31;1,9;0,9;1,9;1,6;1,7;102344;36;9;-5,2
20.9.2012 21:43:56;1,9;0,9;1,9;1,6;1,7;102334;37;9;-4,8
20.9.2012 21:44:21;1,9;0,9;1,9;1,6;1,7;102336;36;10;-4,3
20.9.2012 21:44:46;1,9;0,9;1,9;1,6;1,7;102339;36;9;-5,2
20.9.2012 21:45:11;1,9;0,9;1,9;1,6;1,7;102342;36;9;-5,2
20.9.2012 21:45:37;1,9;0,9;1,9;1,6;1,7;102340;35;9;-5,6
20.9.2012 21:46:02;1,9;0,9;1,9;1,6;1,7;102341;36;10;-4,3
20.9.2012 21:46:27;1,9;0,9;1,9;1,6;1,7;102337;36;10;-4,3
20.9.2012 21:46:52;1,9;0,9;1,9;1,6;1,7;102337;36;9;-5,2
20.9.2012 21:47:17;1,9;0,9;1,9;1,6;1,7;102346;37;9;-4,8
20.9.2012 21:47:42;1,9;0,9;1,9;1,6;1,7;102343;36;9;-5,2
20.9.2012 21:48:08;1,9;0,9;1,9;1,6;1,7;102338;36;9;-5,2
20.9.2012 21:48:33;1,9;0,9;1,9;1,6;1,7;102342;37;9;-4,8
20.9.2012 21:48:58;1,9;0,9;1,9;1,6;1,7;102334;36;9;-5,2
20.9.2012 21:49:23;1,9;0,9;1,9;1,6;1,7;102332;36;9;-5,2
20.9.2012 21:49:48;1,9;0,9;1,9;1,6;1,7;102332;35;9;-5,6
20.9.2012 21:50:13;1,8;0,9;1,9;1,6;1,7;102339;36;9;-5,2
20.9.2012 21:50:38;1,8;0,9;1,9;1,6;1,7;102332;36;9;-5,2
20.9.2012 21:51:03;1,8;0,9;1,9;1,6;1,7;102338;36;9;-5,2
20.9.2012 21:51:28;1,8;0,9;1,9;1,6;1,7;102340;35;9;-5,6
20.9.2012 21:51:53;1,8;0,9;1,9;1,6;1,7;102347;36;9;-5,2
20.9.2012 21:52:18;1,8;0,9;1,9;1,6;1,7;102349;36;10;-4,3
20.9.2012 21:52:43;1,8;0,9;1,9;1,6;1,7;102353;37;9;-4,8
20.9.2012 21:53:08;1,8;0,9;1,9;1,6;1,7;102355;36;9;-5,2
20.9.2012 21:53:33;1,8;0,9;1,9;1,6;1,7;102354;37;9;-4,8
20.9.2012 21:53:58;1,8;0,9;1,9;1,6;1,7;102357;36;9;-5,2
20.9.2012 21:54:23;1,8;0,9;1,9;1,6;1,7;102358;36;9;-5,2
20.9.2012 21:54:48;1,8;0,9;1,9;1,6;1,7;102361;37;9;-4,8
20.9.2012 21:55:13;1,8;0,9;1,9;1,6;1,7;102350;36;9;-5,2
20.9.2012 21:55:38;1,8;0,9;1,9;1,6;1,7;102356;36;9;-5,2
20.9.2012 21:56:03;1,8;0,9;1,8;1,6;1,7;102359;36;9;-5,2
20.9.2012 21:56:28;1,8;0,9;1,8;1,6;1,7;102359;36;9;-5,2
20.9.2012 21:56:53;1,8;0,9;1,9;1,6;1,7;102364;37;9;-4,8
20.9.2012 21:57:18;1,8;0,9;1,9;1,6;1,7;102358;36;9;-5,2
20.9.2012 21:57:43;1,8;0,9;1,9;1,6;1,7;102354;36;9;-5,2
20.9.2012 21:58:08;1,8;0,9;1,9;1,6;1,6;102359;36;9;-5,2
20.9.2012 21:58:33;1,8;0,9;1,9;1,6;1,6;102364;36;9;-5,2
20.9.2012 21:58:58;1,8;0,9;1,8;1,6;1,6;102363;36;9;-5,2
20.9.2012 21:59:23;1,8;0,9;1,8;1,6;1,6;102370;36;9;-5,2
20.9.2012 21:59:48;1,8;0,9;1,9;1,6;1,6;102353;36;9;-5,2
20.9.2012 22:00:13;1,8;0,9;1,9;1,6;1,6;102357;36;9;-5,2
20.9.2012 22:00:38;1,8;0,9;1,9;1,6;1,6;102354;36;9;-5,2
20.9.2012 22:01:03;1,8;0,9;1,9;1,6;1,6;102356;36;9;-5,2
20.9.2012 22:01:28;1,8;0,9;1,9;1,6;1,6;102362;36;9;-5,2
20.9.2012 22:01:53;1,8;0,8;1,9;1,6;1,6;102352;36;9;-5,2
20.9.2012 22:02:18;1,8;0,8;1,9;1,6;1,7;102354;36;9;-5,2
20.9.2012 22:02:43;1,8;0,8;1,8;1,6;1,7;102345;36;9;-5,2
20.9.2012 22:03:08;1,8;0,8;1,8;1,6;1,7;102353;36;9;-5,2
20.9.2012 22:03:33;1,8;0,8;1,8;1,6;1,6;102351;36;9;-5,2
20.9.2012 22:03:58;1,8;0,8;1,8;1,6;1,6;102352;36;9;-5,2
20.9.2012 22:04:23;1,8;0,8;1,8;1,6;1,6;102355;36;9;-5,2
20.9.2012 22:04:48;1,8;0,8;1,8;1,6;1,6;102356;36;9;-5,2
20.9.2012 22:05:13;1,8;0,8;1,8;1,6;1,6;102356;37;9;-4,8
20.9.2012 22:05:38;1,8;0,8;1,8;1,6;1,6;102350;36;9;-5,2
20.9.2012 22:06:03;1,8;0,8;1,8;1,6;1,6;102355;37;9;-4,8
20.9.2012 22:06:28;1,8;0,8;1,8;1,6;1,6;102355;36;9;-5,2
20.9.2012 22:06:53;1,8;0,8;1,8;1,6;1,6;102350;36;9;-5,2
20.9.2012 22:07:18;1,8;0,8;1,8;1,6;1,6;102349;36;9;-5,2
20.9.2012 22:07:43;1,8;0,8;1,8;1,6;1,6;102348;36;9;-5,2
20.9.2012 22:08:08;1,8;0,8;1,8;1,6;1,6;102353;38;8;-5,4
20.9.2012 22:08:33;1,8;0,8;1,8;1,6;1,6;102353;36;9;-5,2
20.9.2012 22:08:58;1,8;0,8;1,8;1,6;1,6;102353;36;9;-5,2
20.9.2012 22:09:23;1,8;0,8;1,8;1,6;1,6;102346;37;9;-4,8
20.9.2012 22:09:48;1,8;0,8;1,8;1,6;1,6;102346;36;9;-5,2
20.9.2012 22:10:13;1,8;0,8;1,8;1,6;1,6;102346;36;9;-5,2
20.9.2012 22:10:38;1,8;0,8;1,8;1,6;1,6;102345;36;9;-5,2
20.9.2012 22:11:03;1,8;0,8;1,8;1,6;1,6;102348;36;9;-5,2
20.9.2012 22:11:28;1,8;0,8;1,8;1,6;1,6;102346;36;9;-5,2
20.9.2012 22:11:53;1,8;0,8;1,8;1,6;1,6;102344;36;9;-5,2
20.9.2012 22:12:18;1,8;0,8;1,8;1,6;1,6;102350;38;9;-4,5
20.9.2012 22:12:43;1,8;0,8;1,8;1,6;1,6;102344;36;9;-5,2
20.9.2012 22:13:08;1,8;0,8;1,8;1,6;1,6;102339;37;9;-4,8
20.9.2012 22:13:33;1,8;0,8;1,8;1,6;1,6;102333;37;9;-4,8
20.9.2012 22:13:58;1,8;0,8;1,8;1,6;1,6;102346;37;9;-4,8
20.9.2012 22:14:23;1,8;0,8;1,8;1,6;1,6;102344;36;9;-5,2
20.9.2012 22:14:48;1,8;0,8;1,8;1,6;1,6;102354;36;9;-5,2
20.9.2012 22:15:13;1,8;0,8;1,8;1,6;1,6;102351;38;8;-5,4
20.9.2012 22:15:38;1,8;0,8;1,8;1,6;1,6;102352;36;9;-5,2
20.9.2012 22:16:03;1,8;0,8;1,8;1,6;1,6;102355;38;8;-5,4
20.9.2012 22:16:28;1,8;0,8;1,8;1,6;1,6;102343;36;9;-5,2
20.9.2012 22:16:53;1,8;0,8;1,8;1,6;1,6;102341;36;9;-5,2
20.9.2012 22:17:18;1,8;0,8;1,8;1,6;1,6;102343;36;9;-5,2
20.9.2012 22:17:43;1,8;0,8;1,8;1,6;1,6;102354;36;9;-5,2
20.9.2012 22:18:08;1,8;0,8;1,8;1,6;1,6;102345;37;9;-4,8
20.9.2012 22:18:33;1,8;0,8;1,8;1,6;1,6;102352;36;9;-5,2
20.9.2012 22:18:58;1,8;0,8;1,8;1,6;1,6;102346;36;9;-5,2
20.9.2012 22:19:23;1,8;0,8;1,8;1,6;1,6;102361;37;9;-4,8
20.9.2012 22:19:48;1,8;0,8;1,8;1,6;1,6;102342;36;9;-5,2
20.9.2012 22:20:13;1,8;0,8;1,8;1,6;1,6;102344;36;9;-5,2
20.9.2012 22:20:38;1,8;0,8;1,8;1,6;1,6;102357;37;9;-4,8
20.9.2012 22:21:03;1,8;0,8;1,8;1,6;1,6;102343;36;9;-5,2
20.9.2012 22:21:28;1,8;0,8;1,8;1,6;1,6;102354;36;9;-5,2
20.9.2012 22:21:53;1,8;0,8;1,8;1,6;1,6;102346;37;9;-4,8
20.9.2012 22:22:18;1,8;0,8;1,8;1,6;1,6;102344;37;9;-4,8
20.9.2012 22:22:43;1,8;0,8;1,8;1,6;1,6;102349;36;9;-5,2
20.9.2012 22:23:09;1,8;0,8;1,8;1,6;1,6;102347;36;9;-5,2
20.9.2012 22:23:34;1,8;0,8;1,8;1,6;1,6;102350;37;9;-4,8
