4.10.2012 00:00:10;2,2;2,2;2,2;2,2;2,2;101481;59;24;15,4;21;20;-2,9
4.10.2012 00:00:33;2,2;2,2;2,2;2,2;2,2;101480;59;24;15,4;20;20;-3,6
4.10.2012 00:00:58;2,2;2,2;2,2;2,2;2,2;101482;59;24;15,4;20;20;-3,6
4.10.2012 00:01:23;2,2;2,2;2,2;2,2;2,2;101484;59;24;15,4;19;20;-4,2
4.10.2012 00:01:48;2,2;2,2;2,2;2,2;2,2;101471;59;24;15,4;19;20;-4,2
4.10.2012 00:02:13;2,2;2,2;2,2;2,2;2,2;101480;59;24;15,4;18;20;-5,0
4.10.2012 00:02:38;2,2;2,2;2,2;2,2;2,2;101486;59;23;14,5;21;20;-2,9
4.10.2012 00:03:03;2,2;2,2;2,2;2,2;2,2;101481;59;24;15,4;18;20;-5,0
4.10.2012 00:03:28;2,2;2,2;2,2;2,2;2,2;101492;59;24;15,4;19;20;-4,2
4.10.2012 00:03:53;2,2;2,2;2,2;2,2;2,2;101475;59;24;15,4;18;20;-5,0
4.10.2012 00:04:18;2,2;2,2;2,2;2,2;2,2;101484;59;24;15,4;21;20;-2,9
4.10.2012 00:04:43;2,2;2,2;2,2;2,2;2,2;101485;59;24;15,4;20;20;-3,6
4.10.2012 00:05:08;2,2;2,2;2,2;2,2;2,2;101487;59;24;15,4;18;20;-5,0
4.10.2012 00:05:33;2,2;2,2;2,2;2,2;2,2;101481;59;24;15,4;19;20;-4,2
4.10.2012 00:05:58;2,2;2,2;2,2;2,2;2,2;101481;59;24;15,4;18;20;-5,0
4.10.2012 00:06:23;2,2;2,2;2,2;2,2;2,2;101481;59;24;15,4;18;20;-5,0
4.10.2012 00:06:48;2,2;2,2;2,2;2,2;2,2;101484;59;24;15,4;21;20;-2,9
4.10.2012 00:07:13;2,2;2,2;2,2;2,2;2,2;101483;59;24;15,4;18;20;-5,0
4.10.2012 00:07:38;2,2;2,2;2,2;2,2;2,2;101491;59;24;15,4;18;20;-5,0
4.10.2012 00:08:03;2,2;2,2;2,2;2,2;2,2;101485;59;24;15,4;19;20;-4,2
4.10.2012 00:08:28;2,2;2,2;2,2;2,2;2,2;101482;59;24;15,4;21;20;-2,9
4.10.2012 00:08:53;2,2;2,2;2,2;2,2;2,2;101488;59;24;15,4;18;20;-5,0
4.10.2012 00:09:18;2,2;2,2;2,2;2,2;2,2;101491;58;24;15,2;21;20;-2,9
4.10.2012 00:09:43;2,2;2,2;2,2;2,2;2,2;101487;59;24;15,4;19;20;-4,2
4.10.2012 00:10:08;2,2;2,2;2,2;2,2;2,2;101488;59;24;15,4;17;20;-5,7
4.10.2012 00:10:33;2,2;2,2;2,2;2,2;2,2;101493;59;24;15,4;18;20;-5,0
4.10.2012 00:10:58;2,2;2,2;2,2;2,2;2,2;101479;58;24;15,2;21;20;-2,9
4.10.2012 00:11:23;2,2;2,2;2,2;2,2;2,2;101471;58;23;14,2;21;20;-2,9
4.10.2012 00:11:48;2,2;2,2;2,2;2,2;2,2;101483;58;23;14,2;20;20;-3,6
4.10.2012 00:12:13;2,2;2,2;2,2;2,2;2,2;101481;58;24;15,2;21;20;-2,9
4.10.2012 00:12:38;2,2;2,2;2,2;2,2;2,2;101475;58;23;14,2;20;20;-3,6
4.10.2012 00:13:03;2,2;2,2;2,2;2,2;2,2;101477;59;24;15,4;21;20;-2,9
4.10.2012 00:13:28;2,2;2,2;2,2;2,2;2,2;101478;58;23;14,2;20;20;-3,6
4.10.2012 00:13:53;2,2;2,2;2,2;2,2;2,2;101489;59;24;15,4;18;20;-5,0
4.10.2012 00:14:18;2,2;2,2;2,2;2,2;2,2;101493;58;23;14,2;20;20;-3,6
4.10.2012 00:14:43;2,2;2,2;2,2;2,2;2,2;101482;59;24;15,4;18;20;-5,0
4.10.2012 00:15:08;2,2;2,2;2,2;2,2;2,2;101484;59;24;15,4;18;20;-5,0
4.10.2012 00:15:33;2,2;2,2;2,2;2,2;2,2;101488;59;24;15,4;18;20;-5,0
4.10.2012 00:15:58;2,2;2,2;2,2;2,2;2,2;101493;59;24;15,4;20;20;-3,6
4.10.2012 00:16:23;2,2;2,2;2,2;2,2;2,2;101497;59;24;15,4;18;20;-5,0
4.10.2012 00:16:48;2,2;2,2;2,2;2,2;2,2;101484;59;24;15,4;21;20;-2,9
4.10.2012 00:17:13;2,2;2,2;2,2;2,2;2,2;101485;59;24;15,4;20;20;-3,6
4.10.2012 00:17:38;2,2;2,2;2,2;2,2;2,2;101479;59;24;15,4;21;20;-2,9
4.10.2012 00:18:03;2,2;2,2;2,2;2,2;2,2;101480;59;24;15,4;18;20;-5,0
4.10.2012 00:18:28;2,2;2,2;2,2;2,2;2,2;101479;58;23;14,2;21;20;-2,9
4.10.2012 00:18:53;2,2;2,2;2,2;2,2;2,2;101488;59;24;15,4;18;20;-5,0
4.10.2012 00:19:18;2,2;2,2;2,2;2,2;2,2;101489;58;23;14,2;20;20;-3,6
4.10.2012 00:19:43;2,2;2,2;2,2;2,2;2,2;101485;59;24;15,4;19;20;-4,2
4.10.2012 00:20:08;2,2;2,2;2,2;2,2;2,2;101484;59;24;15,4;18;20;-5,0
4.10.2012 00:20:33;2,2;2,2;2,2;2,2;2,2;101486;58;24;15,2;21;20;-2,9
4.10.2012 00:20:58;2,2;2,2;2,2;2,2;2,2;101483;59;24;15,4;20;20;-3,6
4.10.2012 00:21:23;2,2;2,2;2,2;2,2;2,2;101483;59;24;15,4;18;20;-5,0
4.10.2012 00:21:48;2,2;2,2;2,2;2,2;2,2;101483;58;23;14,2;21;20;-2,9
4.10.2012 00:22:13;2,2;2,2;2,2;2,2;2,2;101487;59;24;15,4;19;20;-4,2
4.10.2012 00:22:38;2,2;2,2;2,2;2,2;2,2;101485;59;24;15,4;18;20;-5,0
4.10.2012 00:23:03;2,2;2,2;2,2;2,2;2,2;101479;58;23;14,2;20;20;-3,6
4.10.2012 00:23:28;2,2;2,2;2,2;2,2;2,2;101485;59;24;15,4;18;20;-5,0
4.10.2012 00:23:53;2,2;2,2;2,2;2,2;2,2;101483;59;24;15,4;19;20;-4,2
4.10.2012 00:24:18;2,2;2,2;2,2;2,2;2,2;101485;58;23;14,2;20;20;-3,6
4.10.2012 00:24:43;2,2;2,2;2,2;2,2;2,2;101488;59;24;15,4;18;20;-5,0
4.10.2012 00:25:08;2,2;2,2;2,2;2,2;2,2;101478;59;24;15,4;18;20;-5,0
4.10.2012 00:25:33;2,2;2,2;2,2;2,2;2,2;101475;59;24;15,4;17;20;-5,7
4.10.2012 00:25:59;2,2;2,2;2,2;2,2;2,2;101479;58;23;14,2;20;20;-3,6
4.10.2012 00:26:24;2,2;2,2;2,2;2,2;2,2;101478;59;24;15,4;20;20;-3,6
4.10.2012 00:26:49;2,2;2,2;2,2;2,2;2,2;101478;59;24;15,4;19;20;-4,2
4.10.2012 00:27:14;2,2;2,2;2,2;2,2;2,2;101479;59;24;15,4;19;20;-4,2
4.10.2012 00:27:39;2,2;2,2;2,2;2,2;2,2;101478;59;24;15,4;19;20;-4,2
4.10.2012 00:28:04;2,2;2,2;2,2;2,2;2,2;101479;59;24;15,4;18;20;-5,0
4.10.2012 00:28:29;2,2;2,2;2,2;2,2;2,2;101482;59;24;15,4;18;20;-5,0
4.10.2012 00:28:54;2,2;2,2;2,2;2,2;2,2;101477;59;24;15,4;21;20;-2,9
4.10.2012 00:29:19;2,2;2,2;2,2;2,2;2,2;101483;59;24;15,4;20;20;-3,6
4.10.2012 00:29:44;2,2;2,2;2,2;2,2;2,2;101477;58;23;14,2;20;20;-3,6
4.10.2012 00:30:09;2,2;2,2;2,2;2,2;2,2;101472;59;24;15,4;19;20;-4,2
4.10.2012 00:30:34;2,2;2,2;2,2;2,2;2,2;101489;58;23;14,2;20;20;-3,6
4.10.2012 00:30:59;2,2;2,2;2,2;2,2;2,2;101480;59;24;15,4;18;20;-5,0
4.10.2012 00:31:24;2,2;2,2;2,2;2,2;2,2;101481;58;24;15,2;17;20;-5,7
4.10.2012 00:31:49;2,2;2,2;2,2;2,2;2,2;101480;58;24;15,2;17;20;-5,7
4.10.2012 00:32:14;2,2;2,2;2,2;2,2;2,2;101478;58;23;14,2;20;20;-3,6
4.10.2012 00:32:39;2,2;2,2;2,2;2,2;2,2;101478;59;24;15,4;18;20;-5,0
4.10.2012 00:33:04;2,2;2,2;2,2;2,2;2,2;101477;58;24;15,2;17;20;-5,7
4.10.2012 00:33:29;2,2;2,2;2,2;2,2;2,2;101481;58;23;14,2;20;20;-3,6
4.10.2012 00:33:54;2,2;2,2;2,2;2,2;2,2;101476;58;23;14,2;21;20;-2,9
4.10.2012 00:34:19;2,2;2,2;2,2;2,2;2,2;101478;58;24;15,2;17;20;-5,7
4.10.2012 00:34:44;2,2;2,2;2,2;2,2;2,2;101480;58;23;14,2;20;20;-3,6
4.10.2012 00:35:09;2,2;2,2;2,2;2,2;2,2;101479;58;24;15,2;18;20;-5,0
4.10.2012 00:35:34;2,2;2,2;2,2;2,2;2,2;101477;58;24;15,2;17;20;-5,7
4.10.2012 00:35:59;2,2;2,2;2,2;2,2;2,2;101473;58;24;15,2;17;20;-5,7
4.10.2012 00:36:24;2,2;2,2;2,2;2,2;2,2;101472;58;23;14,2;20;20;-3,6
4.10.2012 00:36:49;2,2;2,2;2,2;2,2;2,2;101471;59;24;15,4;19;20;-4,2
4.10.2012 00:37:14;2,2;2,2;2,2;2,2;2,2;101477;58;24;15,2;21;20;-2,9
4.10.2012 00:37:39;2,2;2,2;2,2;2,2;2,2;101476;59;24;15,4;18;20;-5,0
4.10.2012 00:38:04;2,2;2,2;2,2;2,2;2,2;101473;59;24;15,4;18;20;-5,0
4.10.2012 00:38:29;2,2;2,2;2,2;2,2;2,2;101476;58;24;15,2;17;20;-5,7
4.10.2012 00:38:54;2,2;2,2;2,2;2,2;2,2;101474;58;24;15,2;18;20;-5,0
4.10.2012 00:39:19;2,2;2,2;2,2;2,2;2,2;101468;58;24;15,2;17;20;-5,7
4.10.2012 00:39:44;2,2;2,2;2,2;2,2;2,2;101473;58;23;14,2;20;20;-3,6
4.10.2012 00:40:09;2,2;2,2;2,2;2,2;2,2;101474;58;24;15,2;19;20;-4,2
4.10.2012 00:40:34;2,2;2,2;2,2;2,2;2,2;101469;58;24;15,2;18;20;-5,0
4.10.2012 00:40:59;2,2;2,2;2,2;2,2;2,2;101468;58;24;15,2;18;20;-5,0
4.10.2012 00:41:24;2,2;2,2;2,2;2,2;2,2;101480;58;23;14,2;19;20;-4,2
4.10.2012 00:41:49;2,2;2,2;2,2;2,2;2,2;101477;58;23;14,2;20;20;-3,6
4.10.2012 00:42:14;2,2;2,2;2,2;2,2;2,2;101477;58;24;15,2;17;20;-5,7
4.10.2012 00:42:39;2,2;2,2;2,2;2,2;2,2;101481;58;23;14,2;20;20;-3,6
4.10.2012 00:43:04;2,2;2,2;2,2;2,2;2,2;101482;58;23;14,2;20;20;-3,6
4.10.2012 00:43:29;2,2;2,2;2,2;2,2;2,2;101471;58;23;14,2;21;20;-2,9
4.10.2012 00:43:54;2,2;2,2;2,2;2,2;2,2;101471;58;24;15,2;17;20;-5,7
4.10.2012 00:44:19;2,2;2,2;2,2;2,2;2,2;101478;58;24;15,2;18;20;-5,0
4.10.2012 00:44:44;2,2;2,2;2,2;2,2;2,2;101476;58;24;15,2;17;20;-5,7
4.10.2012 00:45:09;2,2;2,2;2,2;2,2;2,2;101475;58;24;15,2;19;20;-4,2
4.10.2012 00:45:34;2,2;2,2;2,2;2,2;2,2;101471;58;23;14,2;20;20;-3,6
4.10.2012 00:45:59;2,2;2,2;2,2;2,2;2,2;101465;58;24;15,2;19;20;-4,2
4.10.2012 00:46:24;2,2;2,2;2,2;2,2;2,2;101469;57;23;14,0;19;20;-4,2
4.10.2012 00:46:49;2,2;2,2;2,2;2,2;2,2;101468;58;23;14,2;20;20;-3,6
4.10.2012 00:47:14;2,2;2,2;2,2;2,2;2,2;101473;58;23;14,2;20;20;-3,6
4.10.2012 00:47:39;2,2;2,2;2,2;2,2;2,2;101477;57;23;14,0;19;20;-4,2
4.10.2012 00:48:04;2,2;2,2;2,2;2,2;2,2;101472;58;23;14,2;19;20;-4,2
4.10.2012 00:48:29;2,2;2,2;2,2;2,2;2,2;101469;58;24;15,2;17;20;-5,7
4.10.2012 00:48:54;2,2;2,2;2,2;2,2;2,2;101469;58;23;14,2;19;20;-4,2
4.10.2012 00:49:19;2,2;2,2;2,2;2,2;2,2;101469;58;24;15,2;18;20;-5,0
4.10.2012 00:49:44;2,2;2,2;2,2;2,2;2,2;101473;58;23;14,2;20;20;-3,6
4.10.2012 00:50:09;2,2;2,2;2,2;2,2;2,2;101477;58;24;15,2;19;20;-4,2
4.10.2012 00:50:34;2,2;2,2;2,2;2,2;2,2;101473;58;23;14,2;19;20;-4,2
4.10.2012 00:50:59;2,2;2,2;2,2;2,2;2,2;101468;58;24;15,2;17;20;-5,7
4.10.2012 00:51:24;2,2;2,2;2,2;2,2;2,2;101473;58;23;14,2;19;20;-4,2
4.10.2012 00:51:49;2,2;2,2;2,2;2,2;2,2;101472;58;23;14,2;21;20;-2,9
4.10.2012 00:52:14;2,2;2,2;2,2;2,2;2,2;101469;58;24;15,2;18;20;-5,0
4.10.2012 00:52:52;2,2;2,2;2,2;2,2;2,2;101472;58;24;15,2;18;20;-5,0
4.10.2012 00:53:17;2,2;2,2;2,2;2,2;2,2;101481;58;23;14,2;19;20;-4,2
4.10.2012 00:53:42;2,2;2,2;2,2;2,2;2,2;101484;58;23;14,2;20;20;-3,6
4.10.2012 00:54:07;2,2;2,2;2,2;2,2;2,2;101485;58;23;14,2;20;20;-3,6
4.10.2012 00:54:32;2,2;2,2;2,2;2,2;2,2;101480;58;23;14,2;20;20;-3,6
4.10.2012 00:54:57;2,2;2,2;2,2;2,2;2,2;101474;58;24;15,2;18;20;-5,0
4.10.2012 00:55:22;2,2;2,2;2,2;2,2;2,2;101476;57;23;14,0;19;20;-4,2
4.10.2012 00:55:47;2,2;2,2;2,2;2,2;2,2;101479;58;23;14,2;20;20;-3,6
4.10.2012 00:56:12;2,2;2,2;2,2;2,2;2,2;101475;58;23;14,2;19;20;-4,2
4.10.2012 00:56:37;2,2;2,2;2,2;2,2;2,2;101468;58;24;15,2;18;20;-5,0
4.10.2012 00:57:02;2,2;2,2;2,2;2,2;2,2;101474;58;24;15,2;18;20;-5,0
4.10.2012 00:57:27;2,2;2,2;2,2;2,2;2,2;101475;58;23;14,2;20;20;-3,6
4.10.2012 00:57:52;2,2;2,2;2,2;2,2;2,2;101481;58;24;15,2;17;20;-5,7
4.10.2012 00:58:17;2,2;2,2;2,2;2,2;2,2;101478;58;23;14,2;19;20;-4,2
4.10.2012 00:58:42;2,2;2,2;2,2;2,2;2,2;101475;58;24;15,2;18;20;-5,0
4.10.2012 00:59:07;2,2;2,2;2,2;2,2;2,2;101480;58;23;14,2;19;20;-4,2
4.10.2012 00:59:32;2,2;2,2;2,2;2,2;2,2;101473;58;23;14,2;20;20;-3,6
4.10.2012 00:59:57;2,2;2,2;2,2;2,2;2,2;101476;58;24;15,2;18;20;-5,0
4.10.2012 01:00:22;2,2;2,2;2,2;2,2;2,2;101479;58;23;14,2;20;20;-3,6
4.10.2012 01:00:47;2,2;2,2;2,2;2,2;2,2;101472;58;24;15,2;17;20;-5,7
4.10.2012 01:01:12;2,2;2,2;2,2;2,2;2,2;101468;57;23;14,0;20;20;-3,6
4.10.2012 01:01:37;2,2;2,2;2,2;2,2;2,2;101472;57;23;14,0;19;20;-4,2
4.10.2012 01:02:02;2,2;2,2;2,2;2,2;2,2;101462;58;24;15,2;18;20;-5,0
4.10.2012 01:02:27;2,2;2,2;2,2;2,2;2,2;101474;57;23;14,0;19;20;-4,2
4.10.2012 01:02:53;2,2;2,2;2,2;2,2;2,2;101468;57;23;14,0;19;20;-4,2
4.10.2012 01:03:18;2,2;2,2;2,2;2,2;2,2;101465;58;24;15,2;18;20;-5,0
4.10.2012 01:03:43;2,2;2,2;2,2;2,2;2,2;101471;58;24;15,2;18;20;-5,0
4.10.2012 01:04:08;2,2;2,2;2,2;2,2;2,2;101477;58;24;15,2;17;20;-5,7
4.10.2012 01:04:33;2,2;2,2;2,2;2,2;2,2;101467;58;24;15,2;17;20;-5,7
4.10.2012 01:04:58;2,2;2,2;2,2;2,2;2,2;101461;58;24;15,2;18;20;-5,0
4.10.2012 01:05:23;2,2;2,2;2,2;2,2;2,2;101471;57;23;14,0;19;20;-4,2
4.10.2012 01:05:48;2,2;2,2;2,2;2,2;2,2;101467;57;23;14,0;19;20;-4,2
4.10.2012 01:06:13;2,2;2,2;2,2;2,2;2,2;101468;58;24;15,2;17;20;-5,7
4.10.2012 01:06:38;2,2;2,2;2,2;2,2;2,2;101468;58;24;15,2;18;20;-5,0
4.10.2012 01:07:03;2,2;2,2;2,2;2,2;2,2;101474;58;24;15,2;18;20;-5,0
4.10.2012 01:07:28;2,2;2,2;2,2;2,2;2,2;101465;57;23;14,0;19;20;-4,2
4.10.2012 01:07:53;2,2;2,2;2,2;2,2;2,2;101465;57;23;14,0;19;20;-4,2
4.10.2012 01:08:18;2,2;2,2;2,2;2,2;2,2;101464;57;23;14,0;19;20;-4,2
4.10.2012 01:08:43;2,2;2,2;2,2;2,2;2,2;101466;58;24;15,2;17;20;-5,7
4.10.2012 01:09:08;2,2;2,2;2,2;2,2;2,2;101463;58;23;14,2;20;20;-3,6
4.10.2012 01:09:33;2,2;2,2;2,2;2,2;2,2;101464;58;24;15,2;17;20;-5,7
4.10.2012 01:09:58;2,2;2,2;2,2;2,2;2,2;101468;57;23;14,0;19;20;-4,2
4.10.2012 01:10:23;2,2;2,2;2,2;2,2;2,2;101463;58;24;15,2;18;20;-5,0
4.10.2012 01:10:48;2,2;2,2;2,2;2,2;2,2;101468;58;23;14,2;16;20;-6,5
4.10.2012 01:11:13;2,2;2,2;2,2;2,2;2,2;101461;58;24;15,2;17;20;-5,7
4.10.2012 01:11:38;2,2;2,2;2,2;2,2;2,2;101473;58;24;15,2;18;20;-5,0
4.10.2012 01:12:03;2,2;2,2;2,2;2,2;2,2;101466;58;24;15,2;18;20;-5,0
4.10.2012 01:12:28;2,2;2,2;2,2;2,2;2,2;101458;58;24;15,2;18;20;-5,0
4.10.2012 01:12:53;2,2;2,2;2,2;2,2;2,2;101462;58;24;15,2;18;20;-5,0
4.10.2012 01:13:18;2,2;2,2;2,2;2,2;2,2;101461;57;23;14,0;19;20;-4,2
4.10.2012 01:13:43;2,2;2,2;2,2;2,2;2,2;101466;57;23;14,0;19;20;-4,2
4.10.2012 01:14:08;2,2;2,2;2,2;2,2;2,2;101464;58;24;15,2;16;20;-6,5
4.10.2012 01:14:33;2,2;2,2;2,2;2,2;2,2;101472;58;23;14,2;17;20;-5,7
4.10.2012 01:14:58;2,2;2,2;2,2;2,2;2,2;101464;58;24;15,2;16;20;-6,5
4.10.2012 01:15:23;2,2;2,2;2,2;2,2;2,2;101465;58;23;14,2;20;20;-3,6
4.10.2012 01:15:48;2,2;2,2;2,2;2,2;2,2;101460;57;23;14,0;19;20;-4,2
4.10.2012 01:16:13;2,2;2,2;2,2;2,2;2,2;101468;58;24;15,2;18;20;-5,0
4.10.2012 01:16:38;2,2;2,2;2,2;2,2;2,2;101464;58;24;15,2;18;20;-5,0
4.10.2012 01:17:03;2,2;2,2;2,2;2,2;2,2;101455;58;24;15,2;17;20;-5,7
4.10.2012 01:17:28;2,2;2,2;2,2;2,2;2,2;101457;57;23;14,0;19;20;-4,2
4.10.2012 01:17:53;2,2;2,2;2,2;2,2;2,2;101467;58;24;15,2;17;20;-5,7
4.10.2012 01:18:18;2,2;2,2;2,2;2,2;2,2;101458;57;23;14,0;20;20;-3,6
4.10.2012 01:18:43;2,2;2,2;2,2;2,2;2,2;101460;57;23;14,0;19;20;-4,2
4.10.2012 01:19:08;2,2;2,2;2,2;2,2;2,2;101449;58;24;15,2;18;20;-5,0
4.10.2012 01:19:33;2,2;2,2;2,2;2,2;2,2;101457;57;23;14,0;20;20;-3,6
4.10.2012 01:19:58;2,2;2,2;2,2;2,2;2,2;101460;57;23;14,0;19;20;-4,2
4.10.2012 01:20:23;2,2;2,2;2,2;2,2;2,2;101455;58;23;14,2;16;20;-6,5
4.10.2012 01:20:48;2,2;2,2;2,2;2,2;2,2;101452;57;23;14,0;20;20;-3,6
4.10.2012 01:21:13;2,2;2,2;2,2;2,2;2,2;101451;58;24;15,2;17;20;-5,7
4.10.2012 01:21:38;2,2;2,2;2,2;2,2;2,2;101460;57;23;14,0;19;20;-4,2
4.10.2012 01:22:03;2,2;2,2;2,2;2,2;2,2;101455;57;23;14,0;20;20;-3,6
4.10.2012 01:22:28;2,2;2,2;2,2;2,2;2,2;101449;58;24;15,2;17;20;-5,7
